TIMESTAMP,RECORD,Solar,Precipitation,AirTemp,Vapor_Pressure,AtmPressure,RelHumidity,WindSpeed,WindDirection
5/15/2024 4:15,942,0,0,11.6,0.89,97.4,0.653,1.69,40.4
5/15/2024 4:30,943,0,0,11.9,0.89,97.4,0.64,2.12,21.8
5/15/2024 4:45,944,0,0,11.7,0.89,97.4,0.648,1.8,30.1
5/15/2024 5:00,945,0,0,11.6,0.89,97.4,0.649,2.11,34
5/15/2024 5:15,946,0,0,11.6,0.89,97.4,0.653,2.12,29.6
5/15/2024 5:30,947,0,0,12.2,0.89,97.4,0.631,2.03,46.7
5/15/2024 5:45,948,3,0,11.5,0.91,97.4,0.669,1.53,2.2
5/15/2024 6:00,949,10,0,10.9,0.92,97.5,0.705,1.11,1
5/15/2024 6:15,950,24,0,10.2,0.92,97.5,0.745,0.99,272.5
5/15/2024 6:30,951,42,0,10.6,0.92,97.4,0.726,1.14,318.2
5/15/2024 6:45,952,63,0,10.5,0.94,97.4,0.744,0.79,241.6
5/15/2024 7:00,953,85,0,11,0.97,97.4,0.739,1.01,251
5/15/2024 7:15,954,105,0,11.6,0.99,97.5,0.72,0.96,307
5/15/2024 7:30,955,156,0,12.6,1,97.5,0.686,1.12,282.6
5/15/2024 7:45,956,222,0,13.7,1.03,97.5,0.658,1.96,294.4
5/15/2024 8:00,957,195,0,13.9,1.04,97.5,0.654,2.23,292.9
5/15/2024 8:15,958,272,0,14,1.07,97.5,0.667,2.23,294.6
5/15/2024 8:30,959,304,0,14.6,1.1,97.5,0.665,2.42,292.7
5/15/2024 8:45,960,329,0,15.2,1.12,97.5,0.645,2.97,290.4
5/15/2024 9:00,961,339,0,15.5,1.12,97.5,0.639,2.84,288.2
5/15/2024 9:15,962,383,0,15.9,1.13,97.5,0.63,2.98,291
5/15/2024 9:30,963,466,0,16.5,1.14,97.5,0.609,3.03,289.3
5/15/2024 9:45,964,493,0,17.2,1.15,97.5,0.584,3.69,288.6
5/15/2024 10:00,965,511,0,17.7,1.15,97.5,0.569,3.32,289
5/15/2024 10:15,966,608,0,18.5,1.14,97.4,0.538,3.15,287.1
5/15/2024 10:30,967,696,0,18.9,1.15,97.4,0.523,2.82,286
5/15/2024 10:45,968,666,0,19.6,1.15,97.4,0.511,2.58,291.7
5/15/2024 11:00,969,666,0,19.9,1.16,97.4,0.502,2.83,288.3
5/15/2024 11:15,970,749,0,20.4,1.15,97.4,0.48,2.3,298.7
5/15/2024 11:30,971,816,0,21.2,1.18,97.4,0.469,2.47,298.8
5/15/2024 11:45,972,798,0,21.7,1.19,97.4,0.458,2.9,297
5/15/2024 12:00,973,849,0,22.1,1.18,97.4,0.439,3.09,318.8
5/15/2024 12:15,974,831,0,22.6,1.19,97.4,0.436,2.88,318.9
5/15/2024 12:30,975,892,0,22.8,1.15,97.4,0.416,3.12,312.7
5/15/2024 12:45,976,891,0,23.1,1.15,97.4,0.409,3.14,314.3
5/15/2024 13:00,977,891,0,23,1.14,97.4,0.401,2.63,312.5
5/15/2024 13:15,978,880,0,23.4,1.15,97.4,0.397,2.82,316
5/15/2024 13:30,979,897,0,23.5,1.15,97.3,0.398,3.2,287.5
5/15/2024 13:45,980,873,0,23.8,1.16,97.3,0.392,2.5,292.2
5/15/2024 14:00,981,837,0,24.1,1.18,97.3,0.398,2.87,287.8
5/15/2024 14:15,982,833,0,24.3,1.19,97.3,0.397,2.74,278.4
5/15/2024 14:30,983,811,0,24.6,1.21,97.2,0.387,2.79,271.1
5/15/2024 14:45,984,772,0,24.6,1.19,97.2,0.384,2.92,287.5
5/15/2024 15:00,985,762,0,24.9,1.23,97.2,0.385,3.26,271
5/15/2024 15:15,986,782,0,24.9,1.22,97.2,0.392,3.46,265.3
5/15/2024 15:30,987,707,0,25.2,1.23,97.1,0.385,3.13,269.2
5/15/2024 15:45,988,685,0,25.2,1.24,97.1,0.387,3.38,264.5
5/15/2024 16:00,989,633,0,25.4,1.25,97.1,0.388,2.89,280.7
5/15/2024 16:15,990,694,0,25.9,1.28,97.1,0.382,2.94,274.9
5/15/2024 16:30,991,619,0,25.9,1.29,97.1,0.387,2.85,270.5
5/15/2024 16:45,992,600,0,25.8,1.29,97.1,0.386,2.91,262.9
5/15/2024 17:00,993,542,0,25.8,1.29,97,0.392,3.1,272.3
5/15/2024 17:15,994,479,0,25.6,1.29,97,0.395,3.53,271.4
5/15/2024 17:30,995,425,0,25.4,1.25,97,0.389,3.2,264.1
5/15/2024 17:45,996,411,0,25.5,1.27,97,0.393,3.14,263.7
5/15/2024 18:00,997,389,0,25.6,1.29,97,0.394,3.47,268.2
5/15/2024 18:15,998,341,0,25.5,1.28,97,0.392,3.18,266.5
5/15/2024 18:30,999,300,0,25.2,1.3,97,0.404,3.28,265.6
5/15/2024 18:45,1000,263,0,25.2,1.31,96.9,0.409,3.01,265.2
5/15/2024 19:00,1001,212,0,25.1,1.3,96.9,0.409,3.23,268.2
5/15/2024 19:15,1002,170,0,24.9,1.3,96.9,0.415,2.87,275.3
5/15/2024 19:30,1003,128,0,24.5,1.33,96.9,0.434,2.53,273
5/15/2024 19:45,1004,65,0,23.6,1.32,96.9,0.451,2.26,269.8
5/15/2024 20:00,1005,35,0,22.6,1.33,96.9,0.488,1.99,280.4
5/15/2024 20:15,1006,18,0,21.5,1.34,96.9,0.524,1.77,295.3
5/15/2024 20:30,1007,11,0,20.8,1.33,96.9,0.542,1.77,302.3
5/15/2024 20:45,1008,3,0,20.1,1.3,96.9,0.551,1.69,356.2
5/15/2024 21:00,1009,0,0,19.7,1.29,96.9,0.559,1.13,342.3
5/15/2024 21:15,1010,0,0,20.5,1.17,96.9,0.483,2.23,347.2
5/15/2024 21:30,1011,0,0,20.3,1.12,96.9,0.473,3.45,11.7
5/15/2024 21:45,1012,0,0,20.1,1.12,96.9,0.475,3.29,13.9
5/15/2024 22:00,1013,0,0,19.8,1.11,96.9,0.479,3.26,12.7
5/15/2024 22:15,1014,0,0,19.8,1.09,96.9,0.473,3.92,18.5
5/15/2024 22:30,1015,0,0,19.6,1.08,96.9,0.476,3.86,22.8
5/15/2024 22:45,1016,0,0,19.4,1.08,96.9,0.482,3.75,17.6
5/15/2024 23:00,1017,0,0,18.9,1.08,96.9,0.496,3.65,15.3
5/15/2024 23:15,1018,0,0,18.3,1.07,96.9,0.512,2.61,5.1
5/15/2024 23:30,1019,0,0,16.8,1.09,96.9,0.572,1.75,308.8
5/15/2024 23:45,1020,0,0,16.7,1.06,96.9,0.559,1.93,342
5/16/2024 0:00,1021,0,0,15.6,1.06,96.9,0.6,1.62,344.9
5/16/2024 0:15,1022,0,0,15.4,1.06,96.9,0.603,1.41,342.5
5/16/2024 0:30,1023,0,0,15.4,1.05,96.9,0.601,1.65,340.7
5/16/2024 0:45,1024,0,0,15.2,1.03,96.9,0.598,1.91,346.3
5/16/2024 1:00,1025,0,0,16,1.01,96.9,0.557,1.92,356.1
5/16/2024 1:15,1026,0,0,15.5,1.01,96.9,0.58,1.43,326
5/16/2024 1:30,1027,0,0,15.8,1,96.8,0.56,1.5,345.4
5/16/2024 1:45,1028,0,0,16.5,0.98,96.8,0.518,2.35,3.8
5/16/2024 2:00,1029,0,0,16.3,0.99,96.8,0.534,2.32,10.3
5/16/2024 2:15,1030,0,0,16.3,0.99,96.8,0.535,2.1,356.4
5/16/2024 2:30,1031,0,0,15.8,1,96.8,0.559,1.59,356.3
5/16/2024 2:45,1032,0,0,15.3,1,96.8,0.576,1.58,341.7
5/16/2024 3:00,1033,0,0,15.3,1,96.8,0.578,2.07,348
5/16/2024 3:15,1034,0,0,15.1,1.02,96.8,0.593,2.24,350.5
5/16/2024 3:30,1035,0,0,14.4,1.03,96.8,0.626,1.23,339.8
5/16/2024 3:45,1036,0,0,15.1,1,96.8,0.579,1.41,336.1
5/16/2024 4:00,1037,0,0,15.5,0.98,96.8,0.556,0.95,315.6
5/16/2024 4:15,1038,0,0,14.5,0.98,96.8,0.596,0.72,229.4
5/16/2024 4:30,1039,0,0,14.1,0.97,96.8,0.597,1.43,26
5/16/2024 4:45,1040,0,0,13.2,0.99,96.8,0.655,1.58,292.4
5/16/2024 5:00,1041,0,0,12.6,1,96.7,0.685,0.98,322.5
5/16/2024 5:15,1042,0,0,13,1.01,96.7,0.676,1.14,283.6
5/16/2024 5:30,1043,0,0,12.6,1.01,96.7,0.694,1.29,273.3
5/16/2024 5:45,1044,3,0,12.1,1.01,96.7,0.719,1.36,270.1
5/16/2024 6:00,1045,6,0,12.3,1.01,96.7,0.716,1.98,297.6
5/16/2024 6:15,1046,14,0,12.3,1.03,96.7,0.718,2.31,298.2
5/16/2024 6:30,1047,32,0,12.2,1.04,96.7,0.734,2.12,293.9
5/16/2024 6:45,1048,80,0,12.7,1.08,96.7,0.737,1.13,306.1
5/16/2024 7:00,1049,119,0,13.2,1.14,96.7,0.752,1.51,286.5
5/16/2024 7:15,1050,145,0,13.9,1.18,96.7,0.744,1.34,315.6
5/16/2024 7:30,1051,199,0,14.6,1.22,96.7,0.732,1.9,301.4
5/16/2024 7:45,1052,239,0,15.2,1.23,96.7,0.709,1.67,298
5/16/2024 8:00,1053,281,0,16,1.26,96.7,0.695,1.71,287.5
5/16/2024 8:15,1054,325,0,16.8,1.29,96.7,0.672,2.68,318.2
5/16/2024 8:30,1055,371,0,17.8,1.29,96.7,0.634,3.25,326.3
5/16/2024 8:45,1056,418,0,18.4,1.27,96.7,0.599,3.78,335.5
5/16/2024 9:00,1057,461,0,18.8,1.25,96.7,0.581,3.63,339.2
5/16/2024 9:15,1058,501,0,19.7,1.27,96.7,0.556,2.86,321.3
5/16/2024 9:30,1059,546,0,20.5,1.25,96.7,0.519,4.73,337.3
5/16/2024 9:45,1060,590,0,20.8,1.19,96.7,0.485,5.36,331.4
5/16/2024 10:00,1061,628,0,21.1,1.21,96.7,0.483,4.57,315.5
5/16/2024 10:15,1062,664,0,21.1,1.21,96.7,0.481,4.44,300
5/16/2024 10:30,1063,699,0,21.5,1.21,96.7,0.47,3.77,301.6
5/16/2024 10:45,1064,741,0,22.1,1.23,96.7,0.464,4.59,311.7
5/16/2024 11:00,1065,779,0,22.4,1.23,96.7,0.454,5.01,317.9
5/16/2024 11:15,1066,812,0,22.5,1.23,96.6,0.451,5.16,310.7
5/16/2024 11:30,1067,827,0,22.8,1.23,96.6,0.439,5.9,317.6
5/16/2024 11:45,1068,793,0,23.1,1.22,96.6,0.432,5.04,311.7
5/16/2024 12:00,1069,869,0,23.7,1.22,96.6,0.413,4.9,313.8
5/16/2024 12:15,1070,883,0,24.2,1.2,96.6,0.4,5.24,333.6
5/16/2024 12:30,1071,896,0,24.3,1.2,96.6,0.393,5.02,339
5/16/2024 12:45,1072,907,0,24.7,1.16,96.6,0.371,5.28,331.8
5/16/2024 13:00,1073,913,0,25,1.12,96.6,0.352,5.12,331.3
5/16/2024 13:15,1074,917,0,25.2,1.09,96.6,0.341,5.81,0.6
5/16/2024 13:30,1075,922,0,25.4,1.09,96.6,0.338,5.72,350.7
5/16/2024 13:45,1076,916,0,25.2,1.08,96.6,0.335,6.08,350.5
5/16/2024 14:00,1077,907,0,25.7,1.07,96.6,0.321,5.46,1.3
5/16/2024 14:15,1078,887,0,26,1.02,96.5,0.303,5.96,13.1
5/16/2024 14:30,1079,881,0,26,1.08,96.5,0.323,5.14,3.1
5/16/2024 14:45,1080,861,0,25.9,1.12,96.5,0.332,5.21,357.6
5/16/2024 15:00,1081,838,0,26.5,1.15,96.5,0.335,4.29,329.4
5/16/2024 15:15,1082,817,0,26.1,1.18,96.5,0.351,5.08,346
5/16/2024 15:30,1083,796,0,26.4,1.17,96.5,0.339,4.85,340.5
5/16/2024 15:45,1084,764,0,26.5,1.17,96.5,0.34,4.73,349.4
5/16/2024 16:00,1085,730,0,26.4,1.19,96.4,0.344,5.12,12.8
5/16/2024 16:15,1086,692,0,26.1,1.18,96.4,0.355,5.88,20.9
5/16/2024 16:30,1087,648,0,25.9,1.22,96.4,0.365,5.84,18.7
5/16/2024 16:45,1088,615,0,25.7,1.21,96.4,0.366,6.19,14.9
5/16/2024 17:00,1089,569,0,25.2,1.23,96.4,0.384,6.65,24.1
5/16/2024 17:15,1090,523,0,24.6,1.21,96.4,0.394,6.45,26.5
5/16/2024 17:30,1091,483,0,24.3,1.2,96.4,0.397,6.55,26.1
5/16/2024 17:45,1092,436,0,23.8,1.18,96.4,0.399,6.16,30
5/16/2024 18:00,1093,395,0,23.9,1.18,96.4,0.399,6.44,18
5/16/2024 18:15,1094,353,0,23.8,1.17,96.4,0.401,6.42,14.9
5/16/2024 18:30,1095,305,0,23.1,1.16,96.4,0.41,6.47,16.2
5/16/2024 18:45,1096,269,0,22.6,1.15,96.4,0.416,6.95,12.2
5/16/2024 19:00,1097,210,0,22,1.14,96.4,0.431,6.92,15.5
5/16/2024 19:15,1098,145,0,20.9,1.1,96.4,0.446,6.67,17.2
5/16/2024 19:30,1099,53,0,20.1,1.07,96.4,0.454,6.62,17.8
5/16/2024 19:45,1100,30,0,19.4,1.04,96.4,0.46,6.86,18.3
5/16/2024 20:00,1101,35,0,18.8,1,96.4,0.462,6.15,17.9
5/16/2024 20:15,1102,33,0,18.5,0.97,96.4,0.456,6.19,16.7
5/16/2024 20:30,1103,25,0,18.2,0.96,96.4,0.463,5.77,17.4
5/16/2024 20:45,1104,5,0,17.8,0.95,96.4,0.467,6.01,13.6
5/16/2024 21:00,1105,0,0,17.4,0.93,96.4,0.465,6.62,16.1
5/16/2024 21:15,1106,0,0,17,0.92,96.5,0.475,5.51,13.8
5/16/2024 21:30,1107,0,0,16.7,0.9,96.5,0.477,6.44,13.4
5/16/2024 21:45,1108,0,0,16.2,0.89,96.5,0.481,5.52,14.4
5/16/2024 22:00,1109,0,0,15.9,0.87,96.5,0.481,5.11,12.7
5/16/2024 22:15,1110,0,0,15.4,0.86,96.5,0.49,3.91,8
5/16/2024 22:30,1111,0,0,14.9,0.82,96.5,0.485,4.5,6.9
5/16/2024 22:45,1112,0,0,14.3,0.8,96.5,0.487,4.53,6.5
5/16/2024 23:00,1113,0,0,14.1,0.79,96.5,0.492,4.63,9.7
5/16/2024 23:15,1114,0,0,13.8,0.81,96.5,0.512,5.5,17.4
5/16/2024 23:30,1115,0,0,13.4,0.8,96.5,0.521,4.64,6
5/16/2024 23:45,1116,0,0,13.1,0.8,96.5,0.532,3.87,351.4
5/17/2024 0:00,1117,0,0,13.1,0.8,96.5,0.531,3.55,344.2
5/17/2024 0:15,1118,0,0,13.4,0.76,96.5,0.498,4.49,1.8
5/17/2024 0:30,1119,0,0,13.3,0.75,96.5,0.492,4.67,357.9
5/17/2024 0:45,1120,0,0,13.1,0.76,96.5,0.503,5.56,3.8
5/17/2024 1:00,1121,0,0,12.8,0.77,96.5,0.523,5.42,10.8
5/17/2024 1:15,1122,0,0,12.6,0.76,96.5,0.52,6.24,4.7
5/17/2024 1:30,1123,0,0,12.2,0.74,96.5,0.517,6.99,8
5/17/2024 1:45,1124,0,0,11.5,0.72,96.5,0.529,5.44,6.8
5/17/2024 2:00,1125,0,0,11.1,0.69,96.6,0.526,4.36,355.1
5/17/2024 2:15,1126,0,0,11.1,0.65,96.6,0.496,4.95,3.5
5/17/2024 2:30,1127,0,0,11,0.64,96.6,0.489,5.72,3.1
5/17/2024 2:45,1128,0,0,10.7,0.64,96.6,0.494,5.82,4.8
5/17/2024 3:00,1129,0,0,10.4,0.64,96.6,0.507,4.79,5.2
5/17/2024 3:15,1130,0,0,10,0.64,96.6,0.52,3.8,359.1
5/17/2024 3:30,1131,0,0,9.9,0.64,96.6,0.529,6.48,10.3
5/17/2024 3:45,1132,0,0,10.5,0.64,96.7,0.506,6.77,22.2
5/17/2024 4:00,1133,0,0,10.1,0.64,96.7,0.514,4.63,53.7
5/17/2024 4:15,1134,0,0,9.8,0.63,96.7,0.52,9.04,6.3
5/17/2024 4:30,1135,0,0,9.4,0.63,96.7,0.532,7.97,5.8
5/17/2024 4:45,1136,0,0,9.5,0.6,96.7,0.508,10.01,9.1
5/17/2024 5:00,1137,0,0,9.4,0.57,96.8,0.485,8.81,9.3
5/17/2024 5:15,1138,0,0,9.4,0.57,96.8,0.484,8.7,10.8
5/17/2024 5:30,1139,1,0,9,0.59,96.8,0.515,8.92,12
5/17/2024 5:45,1140,6,0,8.5,0.59,96.9,0.537,7.89,8.2
5/17/2024 6:00,1141,23,0,8.3,0.6,96.9,0.546,7.93,8
5/17/2024 6:15,1142,45,0,8.4,0.61,96.9,0.554,7.49,4.4
5/17/2024 6:30,1143,70,0,8.3,0.62,97,0.568,5.95,358.1
5/17/2024 6:45,1144,98,0,8.2,0.64,97,0.586,5.65,351.7
5/17/2024 7:00,1145,131,0,8.3,0.65,97,0.597,5.93,350.8
5/17/2024 7:15,1146,168,0,8.6,0.66,97,0.594,6.54,355.7
5/17/2024 7:30,1147,206,0,8.9,0.67,97,0.591,6.63,357.6
5/17/2024 7:45,1148,248,0,9.2,0.69,97,0.589,6.5,357.7
5/17/2024 8:00,1149,294,0,9.6,0.7,97,0.582,7.01,359.1
5/17/2024 8:15,1150,339,0,10.1,0.71,97,0.573,6.72,357.5
5/17/2024 8:30,1151,383,0,10.6,0.72,97.1,0.56,6.5,7.6
5/17/2024 8:45,1152,424,0,11.1,0.7,97.1,0.531,7.87,12.4
5/17/2024 9:00,1153,471,0,11.5,0.69,97.1,0.514,7.12,13.6
5/17/2024 9:15,1154,517,0,12,0.71,97.1,0.51,6.79,5.3
5/17/2024 9:30,1155,562,0,11.9,0.7,97.1,0.505,7.57,0.1
5/17/2024 9:45,1156,605,0,12.1,0.69,97.1,0.489,7.51,359.9
5/17/2024 10:00,1157,646,0,12.4,0.69,97.1,0.479,8.12,358.5
5/17/2024 10:15,1158,684,0,13.3,0.69,97.1,0.458,7.34,1.7
5/17/2024 10:30,1159,718,0,13.9,0.69,97.2,0.43,7.21,11.2
5/17/2024 10:45,1160,750,0,14.3,0.67,97.2,0.416,7.48,15.2
5/17/2024 11:00,1161,785,0,14.4,0.67,97.2,0.406,7.62,7.5
5/17/2024 11:15,1162,813,0,14.7,0.65,97.2,0.383,7.76,4.2
5/17/2024 11:30,1163,842,0,15,0.65,97.2,0.38,6.94,357.4
5/17/2024 11:45,1164,864,0,15.4,0.65,97.2,0.378,5.83,359.5
5/17/2024 12:00,1165,886,0,15.6,0.64,97.2,0.363,5.64,3.1
5/17/2024 12:15,1166,910,0,15.5,0.59,97.2,0.334,4.71,359.2
5/17/2024 12:30,1167,928,0,15.7,0.62,97.3,0.349,4.83,354.2
5/17/2024 12:45,1168,968,0,16.5,0.66,97.3,0.359,4.47,1.4
5/17/2024 13:00,1169,944,0,16.4,0.65,97.3,0.346,4.68,358.1
5/17/2024 13:15,1170,925,0,16.5,0.65,97.3,0.346,3.24,19
5/17/2024 13:30,1171,970,0,16.7,0.65,97.3,0.339,3.72,10.8
5/17/2024 13:45,1172,914,0,16.8,0.66,97.3,0.335,3.96,12.8
5/17/2024 14:00,1173,559,0,16.5,0.66,97.3,0.351,3.43,351.1
5/17/2024 14:15,1174,400,0,16.2,0.64,97.3,0.346,3.29,15.2
5/17/2024 14:30,1175,672,0,16.9,0.65,97.3,0.339,3.36,4.2
5/17/2024 14:45,1176,567,0,16.5,0.67,97.3,0.354,3.58,351.5
5/17/2024 15:00,1177,514,0,16.7,0.63,97.3,0.335,3,9.9
5/17/2024 15:15,1178,853,0,17.5,0.65,97.3,0.322,4.2,352.6
5/17/2024 15:30,1179,832,0,17.8,0.64,97.3,0.311,4,343.6
5/17/2024 15:45,1180,830,0,18,0.64,97.3,0.311,4.15,328.5
5/17/2024 16:00,1181,725,0,18.2,0.65,97.3,0.31,4.29,342.5
5/17/2024 16:15,1182,763,0,18.2,0.67,97.3,0.318,5.11,345.4
5/17/2024 16:30,1183,646,0,18.3,0.68,97.3,0.323,4.28,356.1
5/17/2024 16:45,1184,633,0,18.4,0.66,97.3,0.313,4.42,3.8
5/17/2024 17:00,1185,590,0,18.1,0.65,97.3,0.31,3.92,354
5/17/2024 17:15,1186,546,0,18.1,0.64,97.3,0.305,4.43,359.1
5/17/2024 17:30,1187,504,0,18.3,0.63,97.3,0.3,4.22,11.6
5/17/2024 17:45,1188,459,0,18.1,0.61,97.3,0.293,3.9,5.7
5/17/2024 18:00,1189,413,0,17.9,0.57,97.3,0.282,3.81,16.8
5/17/2024 18:15,1190,367,0,17.9,0.6,97.3,0.294,3.88,11.2
5/17/2024 18:30,1191,320,0,17.8,0.59,97.3,0.289,3.62,14.4
5/17/2024 18:45,1192,270,0,17.8,0.6,97.3,0.296,3.33,11.4
5/17/2024 19:00,1193,216,0,17.6,0.64,97.3,0.321,3.39,12.2
5/17/2024 19:15,1194,192,0,17.2,0.66,97.3,0.339,3.43,9.1
5/17/2024 19:30,1195,136,0,16.7,0.66,97.3,0.349,3.49,12.6
5/17/2024 19:45,1196,44,0,15.5,0.66,97.3,0.375,3.45,10
5/17/2024 20:00,1197,27,0,14.4,0.65,97.3,0.398,4.3,7
5/17/2024 20:15,1198,19,0,13.8,0.65,97.3,0.414,4.15,9.2
5/17/2024 20:30,1199,13,0,13.5,0.66,97.3,0.424,4.89,9.5
5/17/2024 20:45,1200,3,0,13.1,0.66,97.3,0.441,4.73,11.6
5/17/2024 21:00,1201,0,0,12.6,0.68,97.3,0.466,4.08,9.2
5/17/2024 21:15,1202,0,0,12.2,0.7,97.3,0.493,3.34,7.1
5/17/2024 21:30,1203,0,0,12,0.71,97.3,0.504,3.19,12
5/17/2024 21:45,1204,0,0,11.9,0.71,97.3,0.507,3.04,18.6
5/17/2024 22:00,1205,0,0,11.8,0.7,97.4,0.509,3.21,19.2
5/17/2024 22:15,1206,0,0,11.6,0.7,97.4,0.513,3.11,17.9
5/17/2024 22:30,1207,0,0,11.4,0.7,97.4,0.519,2.52,17.6
5/17/2024 22:45,1208,0,0,11.1,0.7,97.4,0.531,2.34,14.2
5/17/2024 23:00,1209,0,0,10.7,0.69,97.4,0.542,1.82,18.1
5/17/2024 23:15,1210,0,0,9.5,0.72,97.3,0.606,1.22,6.8
5/17/2024 23:30,1211,0,0,8.7,0.72,97.3,0.643,1.56,7.8
5/17/2024 23:45,1212,0,0,8.5,0.7,97.3,0.636,1.66,8.9
5/18/2024 0:00,1213,0,0,8.2,0.7,97.3,0.647,1.61,9.8
5/18/2024 0:15,1214,0,0,7.9,0.7,97.3,0.658,1.95,359.2
5/18/2024 0:30,1215,0,0,7.8,0.7,97.3,0.664,1.97,5.7
5/18/2024 0:45,1216,0,0,7.3,0.71,97.3,0.691,1.8,4.1
5/18/2024 1:00,1217,0,0,7.7,0.7,97.3,0.673,1.71,22.3
5/18/2024 1:15,1218,0,0,7.3,0.7,97.4,0.685,1.61,10.4
5/18/2024 1:30,1219,0,0,6.6,0.7,97.4,0.724,1.38,342.5
5/18/2024 1:45,1220,0,0,6.5,0.7,97.3,0.717,1.32,341
5/18/2024 2:00,1221,0,0,5.9,0.68,97.3,0.738,0.71,337.3
5/18/2024 2:15,1222,0,0,4.9,0.66,97.3,0.765,0.49,180.8
5/18/2024 2:30,1223,0,0,4.6,0.65,97.4,0.762,0.35,184.7
5/18/2024 2:45,1224,0,0,4.5,0.64,97.4,0.763,0.45,183.6
5/18/2024 3:00,1225,0,0,4.1,0.64,97.4,0.785,0.8,193.2
5/18/2024 3:15,1226,0,0,3.9,0.63,97.3,0.782,0.84,167.3
5/18/2024 3:30,1227,0,0,4.4,0.65,97.3,0.776,0.91,276.7
5/18/2024 3:45,1228,0,0,4.7,0.67,97.3,0.781,0.85,317.6
5/18/2024 4:00,1229,0,0,5.1,0.68,97.3,0.771,1.07,331.2
5/18/2024 4:15,1230,0,0,4.9,0.68,97.3,0.787,1.4,346
5/18/2024 4:30,1231,0,0,4.7,0.68,97.3,0.791,1.46,72.6
5/18/2024 4:45,1232,0,0,3.9,0.67,97.3,0.827,0.88,120.4
5/18/2024 5:00,1233,0,0,3.2,0.65,97.3,0.848,0.76,160.1
5/18/2024 5:15,1234,0,0,2.7,0.63,97.3,0.847,0.66,177.9
5/18/2024 5:30,1235,2,0,2,0.61,97.3,0.866,1.2,161.1
5/18/2024 5:45,1236,9,0,1.9,0.61,97.3,0.867,1.08,165.7
5/18/2024 6:00,1237,31,0,1.6,0.6,97.3,0.881,1.31,159.6
5/18/2024 6:15,1238,54,0,2.2,0.63,97.3,0.877,1.21,159
5/18/2024 6:30,1239,79,0,3.3,0.67,97.3,0.864,1.07,162.8
5/18/2024 6:45,1240,110,0,3.8,0.71,97.3,0.883,1.21,177.9
5/18/2024 7:00,1241,144,0,4.7,0.75,97.3,0.879,1.27,180.6
5/18/2024 7:15,1242,177,0,6,0.8,97.3,0.863,1.2,205.8
5/18/2024 7:30,1243,211,0,7.6,0.85,97.3,0.816,1.45,234.6
5/18/2024 7:45,1244,246,0,8.3,0.85,97.3,0.781,2.06,246.5
5/18/2024 8:00,1245,290,0,8.5,0.84,97.3,0.757,2.59,251.3
5/18/2024 8:15,1246,338,0,9,0.84,97.3,0.725,2.62,247.5
5/18/2024 8:30,1247,408,0,9.9,0.84,97.3,0.683,2.9,260.3
5/18/2024 8:45,1248,480,0,10.6,0.82,97.3,0.642,3.01,276.9
5/18/2024 9:00,1249,296,0,10.8,0.8,97.3,0.618,2.68,280.4
5/18/2024 9:15,1250,453,0,11.3,0.82,97.2,0.616,2.72,283.9
5/18/2024 9:30,1251,566,0,12.3,0.85,97.2,0.589,2.98,298.3
5/18/2024 9:45,1252,643,0,12.6,0.84,97.2,0.576,2.57,312.8
5/18/2024 10:00,1253,487,0,12.7,0.84,97.2,0.566,2.91,307.2
5/18/2024 10:15,1254,399,0,12.5,0.81,97.2,0.556,2.9,298.6
5/18/2024 10:30,1255,363,0,12.7,0.78,97.2,0.53,3.33,306.1
5/18/2024 10:45,1256,432,0,12.9,0.78,97.2,0.527,2.76,303.8
5/18/2024 11:00,1257,763,0,13.8,0.8,97.2,0.501,3.5,311.1
5/18/2024 11:15,1258,686,0,14.1,0.8,97.2,0.497,4.05,309.1
5/18/2024 11:30,1259,861,0,14.4,0.79,97.2,0.484,4.15,289.4
5/18/2024 11:45,1260,860,0,14.7,0.79,97.2,0.477,4.03,294.3
5/18/2024 12:00,1261,872,0,15.1,0.8,97.1,0.462,3.59,295.5
5/18/2024 12:15,1262,852,0,15.2,0.79,97.1,0.462,3.46,298
5/18/2024 12:30,1263,909,0,15.6,0.8,97.1,0.443,3.61,311.8
5/18/2024 12:45,1264,916,0,15.9,0.79,97.1,0.434,3.79,297.4
5/18/2024 13:00,1265,926,0,16.2,0.81,97.1,0.445,4.08,296.3
5/18/2024 13:15,1266,931,0,16.5,0.79,97.1,0.424,3.79,291.5
5/18/2024 13:30,1267,947,0,16.8,0.77,97.1,0.393,3.1,301.4
5/18/2024 13:45,1268,966,0,17.4,0.81,97,0.413,4.08,299.2
5/18/2024 14:00,1269,938,0,17.4,0.8,97,0.394,3.75,292.3
5/18/2024 14:15,1270,978,0,17.8,0.79,97,0.395,4.06,290.7
5/18/2024 14:30,1271,578,0,17.1,0.79,97,0.403,4.35,300.7
5/18/2024 14:45,1272,335,0,17,0.75,97,0.391,3.26,304
5/18/2024 15:00,1273,256,0,16.8,0.74,97,0.389,3.22,321.4
5/18/2024 15:15,1274,206,0,16.6,0.72,97,0.38,3.4,271.6
5/18/2024 15:30,1275,252,0,16.5,0.73,97,0.386,2.37,271.9
5/18/2024 15:45,1276,248,0,16.7,0.76,96.9,0.404,3.08,314.1
5/18/2024 16:00,1277,178,0,16.6,0.74,96.9,0.389,3.3,285.7
5/18/2024 16:15,1278,244,0.051,15.6,0.72,96.9,0.407,3.06,349.2
