date,pr,rmax,rmin,srad,tmin,tmax,ws,tavg,gdd,cgdd,ravg,trials,plant,year,location,env_abbr,gps_location
2024-04-30,0.0,87.9,31.400000000000002,121.60000000000001,0.5500000000000114,14.75,1.7000000000000002,7.650000000000006,7.650000000000006,735.6000000000024,59.650000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-01,0.0,83.9,23.400000000000002,338.40000000000003,0.05000000000001137,17.25,2.8000000000000003,8.650000000000006,8.650000000000006,744.2500000000024,53.650000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-02,0.0,76.4,18.400000000000002,336.0,1.0500000000000114,19.950000000000045,2.0,10.500000000000028,10.500000000000028,754.7500000000024,47.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-03,0.0,90.5,23.400000000000002,333.1,2.8500000000000227,21.75,2.4000000000000004,12.300000000000011,12.300000000000011,767.0500000000025,56.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-04,0.9,71.7,39.2,159.60000000000002,10.150000000000034,18.650000000000034,3.7,14.400000000000034,14.400000000000034,781.4500000000025,55.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-05,6.7,100.0,78.60000000000001,160.20000000000002,5.850000000000023,12.450000000000045,4.4,9.150000000000034,9.150000000000034,790.6000000000026,89.30000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-06,0.0,97.4,36.7,267.2,3.9500000000000455,18.05000000000001,6.2,11.000000000000028,11.000000000000028,801.6000000000026,67.05000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-07,0.0,79.4,27.0,331.3,3.5500000000000114,18.350000000000023,4.800000000000001,10.950000000000017,10.950000000000017,812.5500000000027,53.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-08,0.0,76.3,20.400000000000002,331.5,3.75,21.650000000000034,1.8,12.700000000000017,12.700000000000017,825.2500000000027,48.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-09,0.0,87.30000000000001,19.5,345.0,5.4500000000000455,26.55000000000001,2.7,16.00000000000003,16.00000000000003,841.2500000000027,53.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-10,0.0,81.10000000000001,20.5,344.5,10.050000000000011,29.850000000000023,1.3,19.950000000000017,19.950000000000017,861.2000000000028,50.800000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-11,0.0,77.30000000000001,19.900000000000002,346.6,11.350000000000023,30.850000000000023,2.0,21.100000000000023,21.100000000000023,882.3000000000028,48.60000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-12,0.0,72.8,18.5,350.40000000000003,11.450000000000045,30.850000000000023,2.7,21.150000000000034,21.150000000000034,903.4500000000028,45.65,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-13,0.0,79.0,24.400000000000002,332.0,9.75,26.55000000000001,4.0,18.150000000000006,18.150000000000006,921.6000000000028,51.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-14,0.0,77.10000000000001,21.900000000000002,350.20000000000005,8.950000000000045,26.75,2.3000000000000003,17.850000000000023,17.850000000000023,939.4500000000028,49.50000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-15,0.0,75.2,21.700000000000003,344.3,10.550000000000011,28.25,2.6,19.400000000000006,19.400000000000006,958.8500000000028,48.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-16,0.0,84.60000000000001,23.900000000000002,340.70000000000005,9.450000000000045,27.75,5.2,18.600000000000023,18.600000000000023,977.4500000000028,54.25000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-17,0.0,78.4,24.400000000000002,363.70000000000005,3.9500000000000455,19.950000000000045,5.4,11.950000000000045,11.950000000000045,989.4000000000028,51.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-18,0.0,77.30000000000001,23.1,312.5,3.8500000000000227,20.350000000000023,3.5,12.100000000000023,12.100000000000023,1001.5000000000028,50.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-19,0.0,73.3,24.1,313.8,5.25,20.450000000000045,3.6,12.850000000000023,12.850000000000023,1014.3500000000029,48.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-20,0.0,77.9,21.6,364.0,5.150000000000034,22.850000000000023,2.9000000000000004,14.000000000000028,14.000000000000028,1028.3500000000029,49.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-21,2.5,84.7,39.0,189.3,5.9500000000000455,17.05000000000001,3.7,11.500000000000028,11.500000000000028,1039.8500000000029,61.85,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-22,1.2000000000000002,95.5,49.5,198.5,5.350000000000023,15.050000000000011,4.4,10.200000000000017,10.200000000000017,1050.050000000003,72.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-23,0.0,96.4,32.0,361.70000000000005,5.550000000000011,21.55000000000001,2.7,13.550000000000011,13.550000000000011,1063.6000000000029,64.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-24,0.0,87.80000000000001,27.1,291.8,6.25,23.05000000000001,3.3000000000000003,14.650000000000006,14.650000000000006,1078.250000000003,57.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-25,0.0,87.10000000000001,30.5,292.2,5.25,20.150000000000034,4.9,12.700000000000017,12.700000000000017,1090.950000000003,58.800000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-26,0.0,89.0,27.3,285.1,5.150000000000034,21.950000000000045,2.9000000000000004,13.55000000000004,13.55000000000004,1104.500000000003,58.15,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-27,0.0,90.30000000000001,26.200000000000003,341.3,7.9500000000000455,25.950000000000045,1.1,16.950000000000045,16.950000000000045,1121.450000000003,58.25000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-28,0.0,100.0,31.1,267.0,6.550000000000011,24.25,3.9000000000000004,15.400000000000006,15.400000000000006,1136.850000000003,65.55,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-29,0.0,90.30000000000001,27.1,273.3,3.0500000000000114,19.950000000000045,5.0,11.500000000000028,11.500000000000028,1148.350000000003,58.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-30,0.0,86.4,24.5,373.1,2.9500000000000455,20.450000000000045,2.1,11.700000000000045,11.700000000000045,1160.0500000000031,55.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-05-31,0.0,78.80000000000001,21.1,370.8,5.850000000000023,24.05000000000001,1.0,14.950000000000017,14.950000000000017,1175.0000000000032,49.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-01,0.0,72.10000000000001,24.3,245.8,10.350000000000023,25.650000000000034,2.6,18.00000000000003,18.00000000000003,1193.0000000000032,48.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-02,2.0,82.2,42.6,138.6,11.550000000000011,21.25,4.1000000000000005,16.400000000000006,16.400000000000006,1209.4000000000033,62.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-03,0.0,85.80000000000001,40.900000000000006,263.3,9.950000000000045,20.850000000000023,6.5,15.400000000000034,15.400000000000034,1224.8000000000034,63.35000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-04,0.0,100.0,34.1,183.3,6.9500000000000455,23.450000000000045,5.4,15.200000000000045,15.200000000000045,1240.0000000000034,67.05,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-05,0.0,95.7,28.1,370.5,6.75,24.55000000000001,2.3000000000000003,15.650000000000006,15.650000000000006,1255.6500000000035,61.900000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-06,0.0,84.0,18.0,369.40000000000003,8.350000000000023,30.25,0.9,19.30000000000001,19.30000000000001,1274.9500000000035,51.0,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-07,0.0,78.30000000000001,20.5,367.5,11.050000000000011,30.25,2.3000000000000003,20.650000000000006,20.650000000000006,1295.6000000000035,49.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-08,0.0,79.2,18.6,359.3,10.950000000000045,31.75,2.3000000000000003,21.350000000000023,21.350000000000023,1316.9500000000035,48.900000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-09,0.0,78.80000000000001,27.3,294.90000000000003,12.75,28.25,1.8,20.5,20.5,1337.4500000000035,53.050000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-10,0.0,78.2,23.3,364.6,12.550000000000011,30.150000000000034,2.9000000000000004,21.350000000000023,21.350000000000023,1358.8000000000034,50.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-11,0.0,87.60000000000001,17.0,355.6,6.9500000000000455,30.150000000000034,4.3,18.55000000000004,18.55000000000004,1377.3500000000033,52.300000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-12,0.0,75.0,17.8,379.1,6.550000000000011,26.25,2.4000000000000004,16.400000000000006,16.400000000000006,1393.7500000000034,46.4,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-13,0.0,69.0,13.9,353.0,8.350000000000023,30.05000000000001,1.3,19.200000000000017,19.200000000000017,1412.9500000000035,41.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-14,0.0,64.8,24.200000000000003,349.40000000000003,10.050000000000011,23.450000000000045,4.3,16.75000000000003,16.75000000000003,1429.7000000000035,44.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-15,0.0,85.4,26.8,191.10000000000002,4.25,20.450000000000045,5.800000000000001,12.350000000000023,12.350000000000023,1442.0500000000034,56.1,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-16,0.0,84.80000000000001,27.8,341.0,4.25,19.850000000000023,2.9000000000000004,12.050000000000011,12.050000000000011,1454.1000000000033,56.300000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-17,0.9,86.4,25.200000000000003,257.3,4.850000000000023,22.150000000000034,4.4,13.500000000000028,13.500000000000028,1467.6000000000033,55.800000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-18,0.0,89.0,27.400000000000002,359.40000000000003,6.75,23.650000000000034,2.4000000000000004,15.200000000000017,15.200000000000017,1482.8000000000034,58.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-19,0.0,73.0,17.900000000000002,375.0,9.25,28.75,2.5,19.0,19.0,1501.8000000000034,45.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-20,0.0,61.0,14.3,374.3,12.150000000000034,31.75,3.5,21.950000000000017,21.950000000000017,1523.7500000000034,37.65,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-21,0.0,61.800000000000004,13.3,373.0,12.450000000000045,33.25,1.8,22.850000000000023,22.850000000000023,1546.6000000000035,37.550000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-22,0.0,62.1,14.100000000000001,264.0,13.850000000000023,34.150000000000034,1.4000000000000001,24.00000000000003,24.00000000000003,1570.6000000000035,38.1,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-23,0.0,81.5,20.8,371.8,9.050000000000011,28.55000000000001,4.7,18.80000000000001,18.80000000000001,1589.4000000000035,51.15,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-24,0.0,80.2,21.400000000000002,373.40000000000003,8.450000000000045,27.150000000000034,1.9000000000000001,17.80000000000004,17.80000000000004,1607.2000000000035,50.800000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-25,0.0,70.10000000000001,14.4,372.20000000000005,11.550000000000011,33.55000000000001,2.4000000000000004,22.55000000000001,22.55000000000001,1629.7500000000034,42.25000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-26,0.0,81.10000000000001,21.900000000000002,281.5,12.050000000000011,31.150000000000034,4.4,21.600000000000023,21.600000000000023,1651.3500000000035,51.50000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-27,0.0,76.4,27.200000000000003,308.90000000000003,9.75,24.450000000000045,5.7,17.100000000000023,17.100000000000023,1668.4500000000035,51.800000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-28,0.0,82.30000000000001,25.700000000000003,368.70000000000005,9.950000000000045,26.75,1.9000000000000001,18.350000000000023,18.350000000000023,1686.8000000000034,54.00000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-29,0.0,79.0,25.6,219.0,12.950000000000045,29.450000000000045,1.7000000000000002,21.200000000000045,21.200000000000045,1708.0000000000034,52.3,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-06-30,0.0,91.7,30.400000000000002,354.5,12.75,30.350000000000023,3.7,21.55000000000001,21.55000000000001,1729.5500000000034,61.050000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-01,0.0,81.80000000000001,26.200000000000003,314.6,12.450000000000045,30.25,3.7,21.350000000000023,21.350000000000023,1750.9000000000033,54.00000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-02,0.0,75.2,23.700000000000003,345.3,12.550000000000011,30.350000000000023,3.8000000000000003,21.450000000000017,21.450000000000017,1772.3500000000033,49.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-03,0.0,74.0,22.8,346.3,11.75,29.75,2.7,20.75,20.75,1793.1000000000033,48.4,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-04,0.0,69.4,17.7,346.20000000000005,12.050000000000011,32.75,1.4000000000000001,22.400000000000006,22.400000000000006,1815.5000000000034,43.550000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-05,0.0,60.800000000000004,14.3,344.8,14.150000000000034,35.75,1.5,24.950000000000017,24.950000000000017,1840.4500000000035,37.550000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-06,0.0,55.5,12.9,347.1,14.950000000000045,36.450000000000045,2.4000000000000004,25.700000000000045,25.700000000000045,1866.1500000000035,34.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-07,0.0,55.0,12.3,344.20000000000005,15.25,37.25,1.5,26.25,26.25,1892.4000000000035,33.65,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-08,0.0,51.2,11.700000000000001,342.70000000000005,16.75,38.35000000000002,1.5,27.55000000000001,27.55000000000001,1919.9500000000035,31.450000000000003,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-09,0.0,56.900000000000006,12.5,340.3,17.650000000000034,40.55000000000001,1.6,29.100000000000023,29.100000000000023,1949.0500000000034,34.7,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-10,0.0,58.5,11.8,339.5,15.550000000000011,39.450000000000045,3.0,27.50000000000003,27.50000000000003,1976.5500000000034,35.15,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-11,0.0,62.1,16.900000000000002,343.70000000000005,15.150000000000034,34.85000000000002,3.2,25.00000000000003,25.00000000000003,2001.5500000000034,39.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-12,0.0,63.5,16.400000000000002,338.90000000000003,15.450000000000045,36.05000000000001,1.7000000000000002,25.75000000000003,25.75000000000003,2027.3000000000034,39.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-13,0.0,60.2,15.0,337.6,16.650000000000034,37.75,1.6,27.200000000000017,27.200000000000017,2054.500000000003,37.6,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-14,0.0,58.6,14.3,338.0,15.650000000000034,36.75,3.7,26.200000000000017,26.200000000000017,2080.700000000003,36.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-15,0.0,59.800000000000004,15.8,339.6,15.050000000000011,35.05000000000001,3.0,25.05000000000001,25.05000000000001,2105.750000000003,37.800000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-16,0.0,49.6,10.600000000000001,338.20000000000005,16.05000000000001,38.25,1.4000000000000001,27.150000000000006,27.150000000000006,2132.9000000000033,30.1,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-17,0.0,45.0,10.0,270.40000000000003,16.650000000000034,37.85000000000002,1.4000000000000001,27.25000000000003,27.25000000000003,2160.1500000000033,27.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-18,0.0,53.0,12.9,332.90000000000003,16.850000000000023,37.650000000000034,1.5,27.25000000000003,27.25000000000003,2187.4000000000033,32.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-19,0.0,51.1,12.9,332.90000000000003,16.350000000000023,36.450000000000045,3.1,26.400000000000034,26.400000000000034,2213.8000000000034,32.0,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-20,0.0,54.7,12.4,334.40000000000003,16.350000000000023,38.35000000000002,1.3,27.350000000000023,27.350000000000023,2241.1500000000033,33.550000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-21,0.0,55.400000000000006,13.600000000000001,326.1,19.25,40.55000000000001,2.6,29.900000000000006,29.900000000000006,2271.0500000000034,34.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-22,0.0,100.0,27.0,321.70000000000005,11.950000000000045,33.450000000000045,3.8000000000000003,22.700000000000045,22.700000000000045,2293.7500000000036,63.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-23,0.0,77.2,20.5,334.6,11.150000000000034,31.450000000000045,2.7,21.30000000000004,21.30000000000004,2315.050000000004,48.85,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-24,0.0,55.800000000000004,12.600000000000001,316.3,12.150000000000034,33.650000000000034,3.3000000000000003,22.900000000000034,22.900000000000034,2337.950000000004,34.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-25,0.0,74.60000000000001,23.8,328.0,10.450000000000045,27.75,4.800000000000001,19.100000000000023,19.100000000000023,2357.050000000004,49.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-26,0.0,69.0,18.8,326.20000000000005,9.650000000000034,28.950000000000045,1.7000000000000002,19.30000000000004,19.30000000000004,2376.350000000004,43.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-27,0.0,58.400000000000006,16.900000000000002,323.8,11.350000000000023,29.350000000000023,2.2,20.350000000000023,20.350000000000023,2396.700000000004,37.650000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-28,0.0,70.9,23.900000000000002,297.90000000000003,13.550000000000011,30.25,3.5,21.900000000000006,21.900000000000006,2418.600000000004,47.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-29,0.0,91.80000000000001,37.800000000000004,123.7,13.450000000000045,27.75,4.7,20.600000000000023,20.600000000000023,2439.200000000004,64.80000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-30,0.0,100.0,38.5,169.9,14.75,30.950000000000045,3.0,22.850000000000023,22.850000000000023,2462.050000000004,69.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-07-31,0.0,89.2,26.3,312.40000000000003,14.150000000000034,33.25,1.8,23.700000000000017,23.700000000000017,2485.7500000000036,57.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-01,0.0,71.60000000000001,16.400000000000002,310.20000000000005,15.75,37.950000000000045,1.5,26.850000000000023,26.850000000000023,2512.6000000000035,44.00000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-02,0.0,58.5,13.3,300.6,19.05000000000001,40.85000000000002,2.4000000000000004,29.950000000000017,29.950000000000017,2542.5500000000034,35.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-03,0.0,51.5,24.0,229.0,21.450000000000045,32.450000000000045,2.9000000000000004,26.950000000000045,26.950000000000045,2569.5000000000036,37.75,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-04,0.0,64.60000000000001,20.5,301.8,18.950000000000045,36.35000000000002,2.0,27.650000000000034,27.650000000000034,2597.1500000000037,42.550000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-05,0.0,68.5,17.5,300.40000000000003,16.450000000000045,36.950000000000045,1.9000000000000001,26.700000000000045,26.700000000000045,2623.850000000004,43.0,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-06,0.0,69.2,19.700000000000003,301.6,14.550000000000011,33.25,2.7,23.900000000000006,23.900000000000006,2647.750000000004,44.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-07,0.0,61.5,15.4,303.0,14.450000000000045,34.450000000000045,1.4000000000000001,24.450000000000045,24.450000000000045,2672.2000000000044,38.45,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-08,0.0,53.300000000000004,14.600000000000001,299.8,17.55000000000001,35.950000000000045,3.4000000000000004,26.75000000000003,26.75000000000003,2698.9500000000044,33.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-09,0.0,53.900000000000006,15.8,290.8,17.650000000000034,35.25,3.4000000000000004,26.450000000000017,26.450000000000017,2725.400000000004,34.85,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-10,0.0,61.400000000000006,17.400000000000002,295.1,15.450000000000045,33.85000000000002,2.7,24.650000000000034,24.650000000000034,2750.0500000000043,39.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-11,0.0,66.3,19.3,292.5,14.650000000000034,32.85000000000002,2.3000000000000003,23.75000000000003,23.75000000000003,2773.8000000000043,42.8,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-12,0.0,78.30000000000001,23.400000000000002,291.40000000000003,12.550000000000011,30.75,4.0,21.650000000000006,21.650000000000006,2795.4500000000044,50.85000000000001,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-13,0.0,83.7,28.8,290.1,11.25,27.450000000000045,2.7,19.350000000000023,19.350000000000023,2814.8000000000043,56.25,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-14,0.0,84.9,24.1,288.3,10.850000000000023,29.850000000000023,2.0,20.350000000000023,20.350000000000023,2835.150000000004,54.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-15,0.0,83.30000000000001,30.5,276.6,12.650000000000034,28.05000000000001,3.0,20.350000000000023,20.350000000000023,2855.500000000004,56.900000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-16,0.0,85.2,31.8,284.2,12.850000000000023,28.05000000000001,2.9000000000000004,20.450000000000017,20.450000000000017,2875.950000000004,58.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-17,0.0,77.10000000000001,17.5,282.2,13.25,35.55000000000001,3.4000000000000004,24.400000000000006,24.400000000000006,2900.350000000004,47.300000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-18,0.0,73.9,23.200000000000003,283.3,13.450000000000045,30.850000000000023,3.7,22.150000000000034,22.150000000000034,2922.500000000004,48.550000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-19,0.0,67.9,18.5,249.0,11.75,30.650000000000034,2.8000000000000003,21.200000000000017,21.200000000000017,2943.700000000004,43.2,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-20,0.0,71.7,24.400000000000002,273.2,12.150000000000034,28.150000000000034,3.0,20.150000000000034,20.150000000000034,2963.850000000004,48.050000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-21,0.0,84.30000000000001,29.6,270.7,10.950000000000045,26.850000000000023,3.2,18.900000000000034,18.900000000000034,2982.750000000004,56.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-22,0.0,72.60000000000001,23.3,252.20000000000002,13.350000000000023,30.350000000000023,1.9000000000000001,21.850000000000023,21.850000000000023,3004.600000000004,47.95,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-23,1.0,100.0,48.800000000000004,208.60000000000002,8.050000000000011,21.850000000000023,5.300000000000001,14.950000000000017,14.950000000000017,3019.550000000004,74.4,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-24,0.0,100.0,39.0,245.8,7.550000000000011,23.450000000000045,3.4000000000000004,15.500000000000028,15.500000000000028,3035.050000000004,69.5,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-25,0.0,95.9,29.900000000000002,266.7,8.450000000000045,26.150000000000034,1.8,17.30000000000004,17.30000000000004,3052.350000000004,62.900000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-26,0.0,83.9,22.900000000000002,265.7,9.850000000000023,29.25,2.0,19.55000000000001,19.55000000000001,3071.900000000004,53.400000000000006,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-27,0.0,91.0,28.8,247.3,5.850000000000023,22.850000000000023,5.5,14.350000000000023,14.350000000000023,3086.250000000004,59.9,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-28,0.0,76.4,18.3,268.3,4.650000000000034,24.75,1.8,14.700000000000017,14.700000000000017,3100.950000000004,47.35,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
2024-08-29,0.0,69.2,14.4,266.5,7.25,29.25,0.7000000000000001,18.25,18.25,3119.200000000004,41.800000000000004,T41,Winter Wheat,2024,Othello,24OTHW,"46.788972, -119.039111"
